"fixture_id","updateAt","player_id","player_name","team_id","team_name","number","position","rating","minutes_played","captain","substitute","offsides","shots_total","shots_on","goals_total","goals_conceded","goals_assists","goals_saves","passes_total","passes_key","passes_accuracy","tackles_total","tackles_blocks","tackles_interceptions","duels_total","duels_won","dribbles_attempts","dribbles_success","dribbles_past","fouls_drawn","fouls_committed","cards_yellow","cards_red","penalty_won","penalty_commited","penalty_success","penalty_missed","penalty_saved"
327991,1596973803,10192,"Bruno Pacheco",129,"Ceara",6,"D","6.0",95,"False","False",NA,0,0,0,0,0,0,5,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327991,1596973803,10279,"Fabinho",129,"Ceara",19,"M","5.9",45,"False","False",NA,0,0,0,0,0,0,8,0,100,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
327991,1596973803,65647,"Charles",129,"Ceara",35,"M","6.2",81,"False","False",NA,0,0,0,0,0,0,8,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327991,1596973803,80187,"Fernando Sobral",129,"Ceara",88,"M","6.5",95,"False","False",NA,0,0,0,0,1,0,5,1,83,0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,0,0
327991,1596973803,10406,"Rafael Sóbis",129,"Ceara",11,"M","6.2",45,"False","False",NA,0,0,0,0,0,0,4,0,100,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0
327991,1596973803,80171,"Mateus Gonçalves",129,"Ceara",7,"M","6.3",76,"False","False",NA,0,0,0,0,0,0,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327991,1596973803,NA,"Cléber",129,"Ceara",89,"F","7.2",71,"False","False",NA,1,1,1,0,0,0,3,0,100,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
327991,1596973803,119666,"Rick",129,"Ceara",37,"M","6.3",19,"False","True",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327991,1596973803,50532,"Vinicius Lima",129,"Ceara",45,"M","6.3",50,"False","True",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327991,1596973803,10275,"Ricardinho",129,"Ceara",8,"M","6.3",14,"False","True",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327991,1596973803,NA,"Vítor Jacaré",129,"Ceara",40,"F","7.2",50,"False","True",NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327991,1596973803,77665,"Bergson",129,"Ceara",30,"F","6.3",24,"False","True",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327993,1597032071,10408,"Felipe Alves",154,"Fortaleza EC",12,"G","6.5",90,"False","False",NA,0,0,0,2,0,3,36,0,76,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
327993,1597032071,10413,"Tinga",154,"Fortaleza EC",2,"D","6.9",90,"False","False",NA,0,0,0,0,0,0,27,0,81,2,1,1,6,4,1,0,0,1,0,0,0,0,0,0,0,0
327993,1597032071,10420,"Juan Quintero",154,"Fortaleza EC",3,"D","5.9",68,"False","False",NA,0,0,0,0,0,0,30,0,90,1,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0
327993,1597032071,9832,"Paulão",154,"Fortaleza EC",25,"D","6.3",90,"False","False",NA,0,0,0,0,0,0,46,1,93,0,1,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0
327993,1597032071,10416,"Bruno Melo",154,"Fortaleza EC",30,"D","6.7",90,"False","False",NA,0,0,0,0,0,0,11,0,68,0,1,2,4,1,1,1,0,0,2,0,0,0,0,0,0,0
327993,1597032071,10417,"Felipe",154,"Fortaleza EC",15,"M","6.6",90,"False","False",NA,0,0,0,0,0,0,40,1,97,0,0,1,7,4,3,2,0,2,2,1,0,0,0,0,0,0
327993,1597032071,10287,"Juninho",154,"Fortaleza EC",5,"M","6.2",78,"False","False",NA,1,1,0,0,0,0,25,1,75,0,0,4,4,0,1,0,1,0,1,1,0,0,0,0,0,0
327993,1597032071,10105,"David da Fonseca",154,"Fortaleza EC",17,"M","6.3",71,"False","False",1,4,0,0,0,0,0,13,0,92,2,0,0,7,2,0,0,0,0,1,0,0,0,0,0,0,0
327993,1597032071,10438,"Romarinho",154,"Fortaleza EC",20,"M","6.9",77,"False","False",NA,2,1,0,0,0,0,20,3,87,0,0,1,7,3,3,2,0,1,0,0,0,0,0,0,0,0
327993,1597032071,10434,"Osvaldo",154,"Fortaleza EC",11,"M","6.3",71,"False","False",NA,0,0,0,0,0,0,9,0,69,0,0,0,5,3,0,0,1,1,0,0,0,0,0,0,0,0
327993,1597032071,10437,"Wellington Paulista",154,"Fortaleza EC",9,"F","6.7",58,"True","False",NA,1,1,0,0,0,0,6,0,75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
327993,1597032071,10020,"Jackson",154,"Fortaleza EC",26,"D","6.3",19,"False","True",NA,0,0,0,0,0,0,7,0,87,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
327993,1597032071,10426,"Derley",154,"Fortaleza EC",8,"M","6.2",13,"False","True",NA,1,0,0,0,0,0,4,0,100,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
327993,1597032071,197251,"Tiago Orobó",154,"Fortaleza EC",29,"M","6.3",12,"False","True",NA,0,0,0,0,0,0,4,0,80,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0
327993,1597032071,10429,"Marlon",154,"Fortaleza EC",28,"M","6.9",19,"False","True",NA,0,0,0,0,0,0,8,1,88,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
327993,1597032071,10172,"Yuri César",154,"Fortaleza EC",57,"F","6.9",32,"False","True",NA,1,0,0,0,0,0,5,0,71,0,0,0,5,4,1,1,0,1,1,0,0,0,0,0,0,0
327993,1597032071,30763,"Jandrei",134,"Atletico Paranaense",93,"G","7.5",90,"False","False",NA,0,0,0,0,0,3,23,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327993,1597032071,10123,"Jonathan",134,"Atletico Paranaense",2,"D","7.3",63,"False","False",NA,0,0,0,0,0,0,46,0,92,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0
327993,1597032071,9980,"Felipe Aguilar",134,"Atletico Paranaense",23,"D","7.5",90,"False","False",NA,0,0,0,0,0,0,83,0,97,1,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0
327993,1597032071,10114,"Zé Ivaldo",134,"Atletico Paranaense",27,"D","7.5",90,"False","False",NA,0,0,0,0,0,0,71,1,93,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
327993,1597032071,9700,"Abner",134,"Atletico Paranaense",16,"D","7.3",90,"False","False",NA,0,0,0,0,0,0,28,1,87,2,0,1,6,4,0,0,1,0,0,0,0,0,0,0,0,0
327993,1597032071,8703,"Fernando Canesin",134,"Atletico Paranaense",55,"M","6.5",63,"False","False",NA,1,0,0,0,0,0,9,0,56,0,0,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0
