"fixture_id","team_id","startXI","player","number"
328012,147,FALSE,"Nathan",17
328012,147,FALSE,"Sassá",99
328012,127,TRUE,"César",37
328012,127,TRUE,"Joao Lucas",30
328012,127,TRUE,"Rodrigo Caio",3
328012,127,TRUE,"Leo Pereira",4
328012,127,TRUE,"Filipe Luis",16
328012,127,TRUE,"Gerson",8
328012,127,TRUE,"Willian Arão",5
328012,127,TRUE,"Everton Ribeiro",7
328012,127,TRUE,"Giorgian De Arrascaeta",14
328012,127,TRUE,"Bruno Henrique",27
328012,127,TRUE,"Gabriel Barbosa",9
328012,127,FALSE,"Gabriel Batista",22
328012,127,FALSE,"Gustavo Henrique",2
328012,127,FALSE,"Thuler",26
328012,127,FALSE,"Ramon",36
328012,127,FALSE,"Renê",6
328012,127,FALSE,"Vitinho",11
328012,127,FALSE,"Diego",10
328012,127,FALSE,"Michael",19
328012,127,FALSE,"Thiago Maia",33
328012,127,FALSE,"Pedro Rocha",32
328012,127,FALSE,"Pedro",21
328010,130,TRUE,"Vanderlei",27
328010,130,TRUE,"Luis Orejuela",17
328010,130,TRUE,"Pedro Geromel",3
328010,130,TRUE,"Walter Kannemann",4
328010,130,TRUE,"Bruno Cortêz",12
328010,130,TRUE,"Matheuzinho",7
328010,130,TRUE,"Maicon",8
328010,130,TRUE,"Alisson",23
328010,130,TRUE,"Jean Pyerre",21
328010,130,TRUE,"Pepê",25
328010,130,TRUE,"Diego Souza",29
328010,130,FALSE,"Paulo Victor",1
328010,130,FALSE,"Tonhão Rodrigues",38
328010,130,FALSE,"David Braz",14
328010,130,FALSE,"Ruan",44
328010,130,FALSE,"Thaciano",20
328010,130,FALSE,"Darlan",15
328010,130,FALSE,"Thiago Neves",10
328010,130,FALSE,"Rildo",37
328010,130,FALSE,"Isaque",46
328010,130,FALSE,"Patrick",30
328010,130,FALSE,"Lucas Silva",16
328010,130,FALSE,"Guilherme Azevedo",39
328010,131,TRUE,"Cássio",12
328010,131,TRUE,"Michel",2
328010,131,TRUE,"Gil",4
328010,131,TRUE,"Danilo Avelar",35
328010,131,TRUE,"Sidcley",16
328010,131,TRUE,"Gabriel Girotto",5
328010,131,TRUE,"Victor Cantillo",24
328010,131,TRUE,"Mateus Vital",22
328010,131,TRUE,"Luan",7
328010,131,TRUE,"Ramiro",8
328010,131,TRUE,"Jô",77
328010,131,FALSE,"Walter",27
328010,131,FALSE,"Lucas Piton",6
328010,131,FALSE,"Bruno Méndez",14
328010,131,FALSE,"Ruan Oliveira",36
328010,131,FALSE,"Éderson",15
328010,131,FALSE,"Camacho",20
328010,131,FALSE,"Everaldo",37
328010,131,FALSE,"Xavier",39
328010,131,FALSE,"Roni",29
328010,131,FALSE,"Ángelo Araos",21
328010,131,FALSE,"Gustavo Silva",19
328010,131,FALSE,"Léo Natel",18
328007,121,TRUE,"Weverton",1
328007,121,TRUE,"Marcos Rocha",2
328007,121,TRUE,"Luan Garcia",13
328007,121,TRUE,"Gustavo Gómez",15
328007,121,TRUE,"Matías Viña",17
328007,121,TRUE,"Patrick de Paula",5
328007,121,TRUE,"Ramires",18
328007,121,TRUE,"Gabriel Menino",25
328007,121,TRUE,"Willian",29
328007,121,TRUE,"Zé Rafael",8
328007,121,TRUE,"Luiz Adriano",10
328007,121,FALSE,"Jailson",42
328007,121,FALSE,"Vitor Hugo",4
328007,121,FALSE,"Mayke",12
328007,121,FALSE,"Emerson Santos",3
328007,121,FALSE,"Diogo Barbosa",6
328007,121,FALSE,"Bruno Henrique",19
328007,121,FALSE,"Rony",11
328007,121,FALSE,"Wesley",21
328007,121,FALSE,"Lucas Lima",20
328007,121,FALSE,"Raphael Veiga",23
328007,121,FALSE,"Iván Angulo",38
328007,121,FALSE,"Gabriel Silva",49
328007,151,TRUE,"Marcelo Rangel",88
328007,151,TRUE,"Juan Pintado",2
328007,151,TRUE,"Fábio Sanches",27
328007,151,TRUE,"Rafael Vaz",4
328007,151,TRUE,"Heron",15
328007,151,TRUE,"Daniel Bessa",10
328007,151,TRUE,"Luiz Gustavo",17
328007,151,TRUE,"Breno",5
328007,151,TRUE,"Douglas Baggio",95
328007,151,TRUE,"Victor Andrade",31
328007,151,TRUE,"Marcinho",20
328007,151,FALSE,"Matheus Alves",94
328007,151,FALSE,"Gabriel Rodrigues",60
328007,151,FALSE,"Alan Carlos",73
328007,151,FALSE,"Yago",32
328007,151,FALSE,"Daniel",21
328007,151,FALSE,"Henrique Lordelo",55
328007,151,FALSE,"Felipe Candido",25
328007,151,FALSE,"Thalles",98
